clear.logMAR,mono.logMAR,bino.logMAR,clear.logCS,mono.logCS,bino.logCS,clear.disparity,mono.disparity,bino.disparity,FVel,FAcc,MVel,MAcc,MDec,timeMVel,timeMAcc,timeMDec,pathLength,timeMAccToMVel,timeMVelToMDec,timeMDecToOffset,FGA,MGA,timeMGA,timeMVelToMGA,timeMGAToMDec,timeMGAToOffset,MGAVel,MGAAcc,FGOf,FGOt,FGOs,onset,offset,movTime,FAcc_index,FAcc_knuck,FAcc_thumb,FAcc_wrist,FVel_index,FVel_knuck,FVel_thumb,FVel_wrist,MAcc_index,MAcc_knuck,MAcc_thumb,MAcc_wrist,MDec_index,MDec_knuck,MDec_thumb,MDec_wrist,MVel_index,MVel_knuck,MVel_thumb,MVel_wrist,pathLength_index,pathLength_knuck,pathLength_thumb,pathLength_wrist,timeMAcc_index,timeMAcc_knuck,timeMAcc_thumb,timeMAcc_wrist,timeMAccToMVel_index,timeMAccToMVel_knuck,timeMAccToMVel_thumb,timeMAccToMVel_wrist,timeMDec_index,timeMDec_knuck,timeMDec_thumb,timeMDec_wrist,timeMDecToOffset_index,timeMDecToOffset_knuck,timeMDecToOffset_thumb,timeMDecToOffset_wrist,timeMVel_index,timeMVel_knuck,timeMVel_thumb,timeMVel_wrist,timeMVelToMDec_index,timeMVelToMDec_knuck,timeMVelToMDec_thumb,timeMVelToMDec_wrist,distance,subjName
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.051589456635566,1.5640296732659,1.00699760887837,7.620087181277,-4.28034607038899,2.575,2.383333,2.716667,0.432215958156918,0.191667,0.141667,0.808333,0.0895983725173513,0.101935526055686,2.766667,0.191667,-0.0499999999999998,0.758333,0.42544380433859,-3.62184428454881,0.0366535926279352,0.669852091348553,0.0462666973110864,0,3.525,3.525,1.76381889806034,1.22211899076279,1.38209314564086,0.653315701686563,0.057821108449324,0.0492377099945853,0.0459290248685417,0.0328837113370875,8.72720753714208,5.03457444344476,6.81692138896041,4.83427923596617,-4.63075983635361,-4.73141988910288,-4.26815393857131,-4.21400187642389,1.02516734863644,1.01655999048414,0.992095889332822,0.989527437825774,0.454417276568688,0.417422625730829,0.42081318363174,0.388688179576976,2.383333,2.383333,2.391667,2.466667,0.2,0.2,0.175,0.108333,2.7,2.716667,2.741667,2.725,0.825,0.808333,0.783333,0.8,2.583333,2.583333,2.566667,2.575,0.116667,0.133334,0.175,0.15,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0418330240977735,2.43048399354466,1.12465389046173,7.79634089492214,-5.60541298808354,2.875,2.716667,3.008333,0.431716600232662,0.158333,0.133333,1.016667,0.102817380102463,0.110123855580653,3.058333,0.183333,-0.0500000000000003,0.966667,0.37551081196869,-4.55328240731952,-0.082708977349021,0.638294237870321,-0.111276602682859,0,4.025,4.025,2.51808699326288,2.14125352063773,2.3081003329626,1.13647051286185,0.0485423091841168,0.0346286293454053,0.0356017892627911,0.0225329687709348,8.40633594676505,6.42209799740523,7.5997120344822,6.8524117488902,-5.58921105080287,-6.04693056654519,-5.69677639798768,-5.48581289611682,1.13357894938443,1.16190023337737,1.11665606825964,1.14001331264809,0.46378311685341,0.422415105350276,0.41224874116811,0.403438349005795,2.708333,2.733333,2.725,2.766667,0.166667,0.15,0.15,0.108333,3.008333,3.016667,3.016667,3.0,1.016667,1.008333,1.008333,1.025,2.875,2.883333,2.875,2.875,0.133333,0.133334,0.141667,0.125,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0292622774835954,1.58360089096101,0.80115891344795,8.44836466328054,-3.98731259233907,2.608333,2.483333,2.875,0.333898096715664,0.125,0.266667,0.675,0.0941412455584158,0.117501980944208,2.758333,0.15,0.116667,0.791667,0.461249843283214,-3.1838328439861,-0.0273461454917632,0.685361135132894,-0.0334440654310214,0,3.55,3.55,1.46318645426032,0.875210227927984,1.69082627609719,0.35322034604431,0.0367743373801474,0.0306074162937385,0.0221581125045398,0.0201614849214612,9.9266175213752,4.13984677308228,6.91959223735401,3.59797035317641,-5.67991973202609,-4.6501487168485,-4.31432522725086,-4.26901988998169,0.905784065587762,0.79821001257588,0.797349807256509,0.769626420240587,0.372493175889566,0.317453551317838,0.313985114407698,0.286011002254528,2.491667,2.483333,2.483333,2.575,0.0833330000000001,0.175,0.158334,0.0666669999999998,2.875,2.741667,2.733333,2.741667,0.675,0.808333,0.816667,0.808333,2.575,2.658333,2.641667,2.641667,0.3,0.0833340000000002,0.091666,0.1,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0273846070973361,1.44493554488781,0.799700595817052,6.29301247592179,-3.72545859163609,2.675,2.525,2.775,0.326531991844244,0.15,0.1,0.8,0.101839305972908,0.109570130215471,2.816667,0.141667,-0.0416669999999999,0.758333,0.397922017136091,-3.46638235451952,-0.0376534250673412,0.533680083070106,-0.0636692305837322,0,3.575,3.575,1.56532082639057,1.30167110029169,1.00858162458669,0.0877480080313651,0.0351609385394141,0.0206060459134851,0.0218337806332487,0.0076189058682204,6.86367147192346,5.69534810786447,5.75389520914147,5.70999511759454,-3.60065870832129,-4.26084276301598,-4.12022434335073,-4.26451980052144,0.821327723745506,0.843035391225672,0.779748323245278,0.804250116180971,0.357887275200743,0.315033944602355,0.311264147143949,0.280922256628203,2.516667,2.558333,2.533333,2.566667,0.158333,0.116667,0.141667,0.108333,2.808333,2.783333,2.766667,2.766667,0.766667,0.791667,0.808333,0.808333,2.675,2.675,2.675,2.675,0.133333,0.108333,0.0916670000000002,0.0916670000000002,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0555723941353465,2.10264355673074,1.39904599253208,9.71288113289102,-6.26882360218173,2.608333,2.425,2.725,0.563081067527305,0.183333,0.116667,0.925,0.0905587661668357,0.117975970516016,2.825,0.216667,-0.1,0.825,0.421796889745079,-2.82501413171905,-0.015989704608251,0.695206437204965,-0.0191686762767538,0,3.65,3.65,2.18947815940361,1.54163874147999,2.08387059290735,1.22361128284565,0.0607274006315126,0.0515767900637203,0.0505829597321857,0.0360287630660342,11.8996012144193,7.04455723921985,7.71608785366207,7.86094932347988,-6.35125800178853,-6.60849006772386,-6.43002215042675,-5.94099459895758,1.42402112596633,1.44155613118358,1.37915265628359,1.39223951614341,0.593591107352542,0.549849240048368,0.55565693700064,0.536550583469346,2.425,2.525,2.425,2.5,0.183333,0.0916670000000002,0.191667,0.108333,2.708333,2.725,2.741667,2.741667,0.941667,0.925,0.908333,0.908333,2.608333,2.616667,2.616667,2.608333,0.1,0.108333,0.125,0.133334,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0395298577386244,2.01498920726367,1.28053753656008,8.86361209107253,-6.59676195341715,2.766667,2.6,2.841667,0.462267021586307,0.166667,0.0750000000000002,0.925,0.100703482151098,0.111646997042481,2.941667,0.175,-0.0999999999999996,0.825,0.390165429376077,-3.59146620278352,0.0010052567085071,0.55481961505887,0.0016220186878678,0,3.766667,3.766667,1.95490706143459,1.97948874877703,1.94615398761188,1.20328351049813,0.0456888049545726,0.035215590890174,0.033913055140414,0.0258005191145771,10.8106846665451,6.47857470490722,7.48808150916353,7.57057597756051,-6.44811034447359,-6.82734217731595,-6.74198204534794,-6.59935008627375,1.25293587339466,1.29310768590807,1.31046595957503,1.27394327551555,0.481317040995006,0.459603219261089,0.469906856921907,0.472592229481711,2.591667,2.633333,2.6,2.683333,0.166666,0.133334,0.166667,0.0749999999999997,2.85,2.858333,2.841667,2.85,0.916667,0.908334,0.925,0.916667,2.758333,2.766667,2.766667,2.758333,0.0916670000000002,0.091666,0.0750000000000002,0.0916670000000002,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0491295616987166,1.53057418016786,1.07480506726965,8.34671660992062,-4.87122299949637,2.625,2.433333,2.75,0.440210140648908,0.191667,0.125,0.775,0.0979397040581663,0.109934200221429,2.783333,0.158333,-0.0333329999999998,0.741667,0.502457441011585,-4.60006270367004,-0.0136695646312314,0.60109841560235,-0.0199323293173894,0,3.525,3.525,1.71446334475113,1.2517459122454,1.38040008388095,0.873899451059647,0.054816599751042,0.0451944020898795,0.0440773603773539,0.0331536232293994,9.00526746060267,5.72786643743674,7.78801371590105,5.71051249686192,-5.3236869294645,-5.45169607518455,-5.12458394655518,-4.97276087293411,1.09287226696715,1.13903584321074,1.07379404709461,1.06682247825491,0.463072586280278,0.438729229707689,0.435843546236137,0.424675614695439,2.433333,2.433333,2.433333,2.5,0.183334,0.191667,0.2,0.125,2.741667,2.741667,2.808333,2.8,0.783333,0.783333,0.716667,0.725,2.616667,2.625,2.633333,2.625,0.125,0.116667,0.175,0.175,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0338141280738864,1.36655347935977,0.796801283145224,4.65965235803467,-4.11829125937165,2.508333,2.316667,2.608333,0.330252533297123,0.191666,0.1,0.766667,0.100415983372886,0.105955868492926,2.65,0.141667,-0.0416669999999999,0.725,0.397457649224159,-2.99405406176329,-0.0201530724596753,0.613530221998299,-0.0286150012348863,0,3.375,3.375,1.30040816918882,0.888649805104986,1.41177363344991,0.494634225082903,0.0422416935222822,0.0298540973565734,0.0255335154509765,0.0180847310362382,6.08110440183329,4.12696058520332,3.97692919936313,4.27573892598692,-4.49654979807228,-4.79646137620036,-3.86448174766205,-3.77662096499526,0.845587289990662,0.858359177093768,0.758247923802805,0.758013816857512,0.355978519561131,0.335212191603527,0.318355558951665,0.301297321539374,2.325,2.433333,2.291667,2.391667,0.183333,0.0833339999999998,0.216666,0.116666,2.608333,2.608333,2.608333,2.608333,0.766667,0.766667,0.766667,0.766667,2.508333,2.516667,2.508333,2.508333,0.1,0.091666,0.1,0.1,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0566159737752348,3.09700753594514,1.50641025217591,8.33208758024041,-6.8639961743517,2.825,2.641667,2.916667,0.545672261295443,0.183333,0.0916669999999997,0.975,0.0907659522874927,0.111920995174433,2.983333,0.158333,-0.0666660000000001,0.908334,0.670143894319533,-5.25450388015297,-0.112169225408244,0.721634029729554,-0.127315310571793,0,3.891667,3.891667,3.21205592281335,2.90872150705836,2.90034718809359,2.02812154490843,0.0621590118294724,0.0490788404700795,0.0515205378605526,0.0394012540586714,9.82851512920998,8.54584318499777,7.42359196078046,9.32305866270269,-6.91567925793639,-7.30665898810565,-6.81621500141475,-6.88577500631092,1.51769998452357,1.55142369884031,1.49558000007492,1.52924463703325,0.57058236162187,0.5293001015924,0.537418003061053,0.526780711643466,2.633333,2.741667,2.75,2.733333,0.191667,0.0833330000000001,0.0750000000000002,0.0916670000000002,2.916667,2.916667,2.916667,2.916667,0.975,0.975,0.975,0.975,2.825,2.825,2.825,2.825,0.0916669999999997,0.0916669999999997,0.0916669999999997,0.0916669999999997,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0303186432456417,1.46977097105027,0.799356661862141,6.58043202426533,-4.31655254495122,2.85,2.683333,2.95,0.313863573938246,0.166667,0.1,0.808333,0.0961851926456575,0.108260991203458,2.95,0.1,0.0,0.808333,0.526871537768286,-4.31655254495122,-0.108742469084897,0.63631168372467,-0.146703972296119,0,3.758333,3.758333,1.56512624608077,1.4646745902472,1.36778887366343,0.785187093542941,0.0353223502920147,0.0253799011564712,0.0259511111345453,0.0139520165955796,8.28303262175123,4.30100034566078,5.79749201910243,4.32980059582022,-4.08480457811272,-4.80840766848567,-4.50323382409024,-4.58302588868647,0.816482875396679,0.817115886976249,0.783162390757954,0.802720038499712,0.346690515067786,0.303049540621129,0.295620421964356,0.285132096451994,2.675,2.691667,2.691667,2.758333,0.183333,0.166666,0.158333,0.0916670000000002,2.95,2.958333,2.95,2.958333,0.808333,0.8,0.808333,0.8,2.858333,2.858333,2.85,2.85,0.0916670000000002,0.1,0.1,0.108333,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0526200428755611,3.61561811781973,1.40664088827621,8.59806394008851,-5.86533759188939,2.866667,2.708333,2.983333,0.540096654152455,0.158334,0.116666,0.875,0.0991797222797653,0.112834131161889,3.066667,0.2,-0.0833339999999998,0.791666,0.521490215043431,-4.6988388254222,0.0340524356174501,0.688249434403972,0.0413986513440584,0,3.858333,3.858333,3.83799876349456,3.18963027150083,3.1596357626365,2.26605822217357,0.0596084934330078,0.0470711891754233,0.0458265120983704,0.0375108114956752,9.83512841038868,7.69115895391737,7.85485718689497,8.17811836358379,-5.60378975508125,-6.29825743320427,-6.40237564005182,-6.1078758510846,1.40567392143817,1.42040356182662,1.41163079652898,1.4356823335689,0.567388123518723,0.529357141033723,0.528316906994182,0.525099380951842,2.691667,2.75,2.725,2.766667,0.175,0.125,0.15,0.108333,2.966667,2.983333,3.0,2.991667,0.891666,0.875,0.858333,0.866666,2.866667,2.875,2.875,2.875,0.1,0.108333,0.125,0.116667,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0454232953037751,1.55661661876694,1.13839492109915,10.9317007324266,-6.11065455257734,2.791667,2.616667,2.883333,0.627459827916158,0.175,0.091666,0.908334,0.101540452798064,0.107607499320031,2.941667,0.15,-0.0583339999999999,0.85,0.481082069630191,-4.60148751281169,-0.0062676765887667,0.634878595734778,-0.0085086777437906,0,3.791667,3.791667,1.6303622618768,1.1163433600029,1.51319057949631,0.678267107793052,0.0539894918514744,0.0469070606435394,0.0384105624003643,0.0375339973162757,12.295105865134,6.52152386843167,9.57596829122116,4.72670146691669,-5.98369005486257,-6.96761676867636,-6.41599530887968,-5.8209981497943,1.16099006629225,1.19720183365679,1.12933057785471,1.12493963189935,0.673384287227674,0.595510582898887,0.603528062017043,0.521171307517721,2.616667,2.608333,2.608333,2.7,0.166666,0.191667,0.191667,0.0916669999999997,2.875,2.883333,2.883333,2.883333,0.916667,0.908334,0.908334,0.908334,2.783333,2.8,2.8,2.791667,0.0916670000000002,0.0833330000000001,0.0833330000000001,0.091666,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0398194658023344,2.55938166361007,1.19418690433683,7.76218957790551,-6.19876208250636,2.841667,2.666667,2.95,0.454076121539554,0.175,0.108333,0.825,0.0932005727261944,0.108581523306362,3.008333,0.166666,-0.0583329999999997,0.766667,0.435187928822961,-4.63267305940541,-0.0511758650449118,0.644773149413483,-0.068008394525602,0,3.775,3.775,2.59446540944825,2.29569864731908,2.25864670212521,1.46776873724766,0.0452229918435697,0.033419881298299,0.0353484048720545,0.0221804681268393,9.44143479143416,5.90699251252338,6.8055579895378,6.92005366058681,-5.8454615653176,-6.45656779312143,-6.56400855958278,-6.53786623737358,1.18883189224901,1.20531795381194,1.20050685244843,1.2227433852783,0.472994291028465,0.435183811911959,0.447908659086348,0.426329717522257,2.666667,2.758333,2.666667,2.758333,0.175,0.0833340000000002,0.183333,0.0833340000000002,2.958333,2.958333,2.95,2.941667,0.816667,0.816667,0.825,0.833333,2.841667,2.841667,2.85,2.841667,0.116666,0.116666,0.1,0.0999999999999996,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.056768753867377,2.86615892085191,1.50275818120116,8.31080605380649,-7.18083106997334,2.85,2.641667,2.941667,0.562220259208159,0.208333,0.0916669999999997,0.941666,0.0952878757232706,0.108628521830469,3.075,0.225,-0.133333,0.808333,0.354041149196923,-2.79426794499577,-0.0552598480980325,0.688871942578265,-0.0670760306909806,0,3.883333,3.883333,3.00736203641553,2.56881595788709,2.75508328876196,1.89953850700103,0.0630402470312854,0.0518588919492173,0.0506430929169134,0.0386609449718248,9.79794152220408,6.85992692933833,7.34905693571458,7.94312044668551,-7.8830365124328,-7.34092715452869,-6.7297078236072,-6.68709629951151,1.52830542414935,1.52746244828744,1.4828826442841,1.49213317273509,0.597540454041029,0.548817899563649,0.539313835503583,0.528151883049585,2.641667,2.75,2.65,2.741667,0.208333,0.1,0.191667,0.1,2.95,2.941667,2.933333,2.941667,0.933333,0.941666,0.95,0.941666,2.85,2.85,2.841667,2.841667,0.1,0.0916669999999997,0.091666,0.0999999999999996,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0565935194266131,2.58969939444339,1.28260839180462,8.5748558528162,-5.5525380233286,2.666667,2.466667,2.8,0.572582638525529,0.2,0.133333,0.891667,0.092965187704403,0.11265876224912,2.925,0.258333,-0.125,0.766667,0.336626276210837,-2.57069585481399,-0.0065541682121039,0.593805256602982,-0.0097085489031398,0,3.691667,3.691667,2.96513212928346,2.40601671506391,2.28545403226866,1.72747695508478,0.0603570110079405,0.0508313662633171,0.0531691561055322,0.0411471093291671,10.5031993596848,6.6947181070291,6.97088984756011,6.27666856867827,-5.06817727506398,-5.64524503664751,-6.03919650069032,-5.70524512770678,1.29886680973661,1.30866724980742,1.27258881146951,1.3259417197818,0.604891508131917,0.557783991186093,0.555366322876144,0.549240017289221,2.466667,2.5,2.483333,2.558333,0.191666,0.175,0.2,0.116667,2.791667,2.8,2.808333,2.791667,0.9,0.891667,0.883334,0.9,2.658333,2.675,2.683333,2.675,0.133334,0.125,0.125,0.116667,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0280776780299843,1.84592487591237,0.739528390092119,6.98859650505984,-2.86787173227522,2.8,2.625,3.05,0.332049768550789,0.175,0.25,0.691667,0.0994248910896708,0.107696777355749,2.941667,0.141667,0.108333,0.8,0.447324716353962,-2.67776111963903,-0.0028050209750331,0.585205337803762,-0.0042331255608303,0,3.741667,3.741667,1.84217093901532,1.59337604931477,1.71452078492177,0.807588128497081,0.0337368488979265,0.0276872600726165,0.0237693523230341,0.0191980196754467,8.59068706044629,4.19783480366851,5.71682107508597,4.20492205253147,-3.17550851591105,-3.45419940187514,-2.92180659979536,-3.21752675102839,0.767211374348686,0.760071852280319,0.714487536109771,0.74435247444773,0.363806334092601,0.315094625720205,0.312865573528715,0.294244106589408,2.625,2.633333,2.625,2.708333,0.183333,0.183334,0.166667,0.1,3.041667,2.95,2.916667,2.941667,0.7,0.791667,0.825,0.8,2.808333,2.816667,2.791667,2.808333,0.233334,0.133333,0.125,0.133334,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0328007569911894,1.1900781033434,0.742509331078016,6.08432691210453,-3.32489805954524,2.716667,2.558333,2.841667,0.301808522421573,0.158334,0.125,0.8,0.0922892781804183,0.107766459182415,2.858333,0.141666,-0.0166659999999998,0.783334,0.406190665264056,-3.17271026068386,-0.0583463117843271,0.750378822312318,-0.0625722281766793,0,3.641667,3.641667,1.29725271330417,0.794000805651964,1.09155690591418,0.271718803752602,0.0390490129265854,0.0307493371095749,0.0270237940357615,0.0196336114150134,6.76756525940129,3.87125079385446,5.74786225908424,3.13130091906889,-3.14246363677545,-3.91887281991292,-4.00664442451338,-3.80529133493253,0.749453964944441,0.704953875990654,0.784011407222289,0.725928096967948,0.3300074371632,0.274314752613001,0.285324141775642,0.263868064482386,2.541667,2.566667,2.558333,2.666667,0.125,0.166666,0.166667,0.0666660000000001,2.966667,2.85,2.833333,2.841667,0.675,0.791667,0.808334,0.8,2.666667,2.733333,2.725,2.733333,0.3,0.116667,0.108333,0.108334,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0520308615199806,3.32421388531068,1.39367536956159,9.96539141881072,-6.20071734160504,3.025,2.833333,3.133333,0.568163783294049,0.191667,0.108333,0.925,0.100369628791629,0.112772790348904,3.241667,0.216667,-0.108334,0.816666,0.432521819809409,-3.03724275880999,0.0250225508195123,0.587005171399703,0.0376051783630304,0,4.058333,4.058333,3.45657473781391,3.07644413124936,3.07723930914859,2.26350356073943,0.0583166997957506,0.0440376409988577,0.0465813205985561,0.0351224616392911,11.5350330379027,6.62092355474307,8.44707554107854,7.09383054025319,-6.31253048853006,-6.5234895752099,-6.12290819989687,-6.12750756635872,1.38027586414905,1.4090392070909,1.40770986345408,1.41147994437733,0.597196079789833,0.569798000884789,0.566370408026972,0.584386967429697,2.825,2.825,2.833333,2.925,0.2,0.208333,0.191667,0.1,3.133333,3.133333,3.133333,3.133333,0.925,0.925,0.925,0.925,3.025,3.033333,3.025,3.025,0.108333,0.1,0.108333,0.108333,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.065070515359456,2.43751317162979,1.33724290787506,10.1748499214297,-5.99632655318548,2.891667,2.716667,3.0,0.528251232901674,0.175,0.108333,0.808333,0.0944122825810274,0.111508278187942,3.075,0.183333,-0.0750000000000002,0.733333,0.530092717543981,-3.99486854332213,-0.0531136562978773,0.65012345961039,-0.0698018690318116,0,3.808333,3.808333,2.594692640732,1.85880699900751,2.31520403676906,1.3205314549998,0.0702849582637545,0.0620389145210934,0.0600048121095812,0.0512494678356712,11.7548435181804,6.40934161926047,8.64453000226711,6.76878117463454,-5.83525669519815,-6.23013264271861,-6.21175323334368,-6.00353613159479,1.30621359087793,1.32901776758627,1.37336019297186,1.35474804414261,0.550296024712748,0.508445383665044,0.522171761460472,0.51121121030454,2.716667,2.716667,2.708333,2.8,0.166666,0.183333,0.183334,0.1,3.0,3.008333,3.0,3.0,0.808333,0.8,0.808333,0.808333,2.883333,2.9,2.891667,2.9,0.116667,0.108333,0.108333,0.1,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0212555812408646,1.72215815841393,0.808675829861881,6.01269028792146,-4.34976846626758,2.75,2.6,2.858333,0.316455446836554,0.15,0.108333,0.791667,0.0967940408627458,0.106126748158461,2.8,0.0499999999999998,0.0583330000000002,0.85,0.733117395605036,-2.84098567507078,-0.0284033111000015,0.601650838753029,-0.0413578199415413,0,3.65,3.65,1.90084817466026,1.49676442202043,0.671951952223309,0.292875194381885,0.0307999058069345,0.0150345549731221,0.0138944158628529,0.0062071503846668,6.94046507754536,5.15573620137066,5.6365186965097,5.09728754835986,-4.10667130983846,-4.94250684426998,-4.6662662142065,-4.82619158060922,0.807540154932119,0.837425976832905,0.812747120110884,0.823978237386733,0.341528208285838,0.305451222521328,0.302214159857068,0.289933875005849,2.591667,2.65,2.608333,2.658333,0.15,0.1,0.141667,0.0916670000000002,2.866667,2.858333,2.85,2.85,0.783333,0.791667,0.8,0.8,2.741667,2.75,2.75,2.75,0.125,0.108333,0.1,0.1,near,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0569073893564292,1.44201187534697,1.13629829086499,9.16791597235982,-5.73539046458314,2.9,2.725,3.008333,0.477264579312165,0.175,0.108333,0.966667,0.096566482597998,0.1059821524133,3.075,0.175,-0.0666670000000003,0.9,0.404363978126384,-4.07687174568211,-0.0436348041113021,0.6701520201361,-0.0550389031232509,0,3.975,3.975,1.59794805130432,1.17792990150496,1.31632007600729,0.695542237604935,0.0631232927064172,0.053061732318328,0.0513118445339118,0.0409573302561671,10.8597755274033,5.82904048592087,7.71597285618602,5.83902049931602,-5.91149286990896,-6.04189891507074,-5.62633011240838,-5.57359143461565,1.13111365909603,1.14526752647446,1.14598413853019,1.14950540823173,0.499670650309022,0.459020142312127,0.467550487081101,0.448141139872137,2.716667,2.733333,2.725,2.808333,0.183333,0.175,0.166667,0.0916669999999997,3.0,3.008333,3.016667,3.0,0.975,0.966667,0.958333,0.975,2.9,2.908333,2.891667,2.9,0.1,0.1,0.125,0.1,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0451523944023868,1.62282938064183,1.11885818940712,7.37816518964589,-5.40098575803953,2.891667,2.691667,2.983333,0.451205100946942,0.2,0.091666,0.975,0.0955832015422067,0.108658472431865,2.825,-0.0666669999999998,0.158333,1.133333,0.963741992387666,3.85525648450828,-0.0547536770462927,0.749485171692226,-0.0588256480883892,0,3.958333,3.958333,1.75696667221634,0.994000139686624,1.43510110409709,0.660789374627498,0.052276112280492,0.0436323587377568,0.0380951164703753,0.0331145545953503,9.30974047393783,5.06140329170199,5.48406378099271,6.42862869182978,-5.01749771785004,-5.28612031223268,-5.84184291372739,-5.49918778423638,1.10771917667877,1.10997659326321,1.13678915621369,1.11321044038241,0.483314694067875,0.428041694188458,0.437135429965689,0.422582247916332,2.683333,2.808333,2.691667,2.791667,0.2,0.0833339999999998,0.2,0.1,2.991667,2.991667,2.983333,2.983333,0.966666,0.966666,0.975,0.975,2.883333,2.891667,2.891667,2.891667,0.108334,0.1,0.091666,0.091666,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0534658808907448,2.49330365429874,1.34761693418854,7.1490433784168,-5.36725004094802,2.708333,2.508333,2.858333,0.552649443846767,0.2,0.15,0.933334,0.0994649081026122,0.109149969924157,2.975,0.266667,-0.116667,0.816667,0.306286408622306,-2.09527269429541,-0.0852525226427091,0.663390404976114,-0.108913420067399,0,3.791667,3.791667,2.50690397787368,2.37700568881346,2.40236546744506,1.56645296291904,0.0596652188100808,0.0475471869931792,0.0478037692306707,0.0392186507933925,9.35068849743786,7.06346411686267,6.19336508714218,8.27848828286364,-5.3995046540677,-5.2770726310115,-5.68661945222808,-5.06160608638368,1.3767462815518,1.38469523015846,1.31932668057206,1.34366275639674,0.581074731293477,0.536127138818155,0.541823454625187,0.522006303434583,2.516667,2.6,2.608333,2.591667,0.191666,0.108333,0.1,0.108333,2.816667,2.85,2.866667,2.858333,0.975,0.941667,0.925,0.933334,2.708333,2.708333,2.708333,2.7,0.108334,0.141667,0.158334,0.158333,far,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0427146628621174,2.16537989272612,1.01537343172692,5.83849284271779,-3.86677676583596,2.65,2.475,2.741667,0.433434652986827,0.175,0.0916670000000002,0.916666,0.0916833816617689,0.110428347300726,2.858333,0.208333,-0.116666,0.8,0.427388487686442,-2.48860704727793,-0.044373238147504,0.689338467163322,-0.0538196836201245,0,3.658333,3.658333,2.48107109690313,1.95668826843696,1.87101536968071,1.08189344677934,0.0474021186418719,0.0369297172426557,0.0384530918402281,0.0279026487505477,6.65691544346994,5.32968918678761,5.5549857163048,6.00884180189517,-4.09640927327412,-4.06730326213674,-3.64722460915052,-3.98342242114069,1.02896797374272,1.05092118958261,1.00251966882011,1.02885868675056,0.459562404413528,0.40976008027329,0.421070547128286,0.396284574719322,2.458333,2.55,2.508333,2.55,0.191667,0.108333,0.141667,0.108333,2.75,2.741667,2.741667,2.741667,0.908333,0.916666,0.916666,0.916666,2.65,2.658333,2.65,2.658333,0.1,0.0833340000000002,0.0916670000000002,0.0833340000000002,middle,8
-0.06,-0.04,-0.06,1.72,1.72,1.72,60,240,60,0.0554969312150432,2.67196718788516,1.35016588354068,9.13000817977507,-5.69032767823398,2.708333,2.5,2.816667,0.565829497553789,0.208333,0.108334,0.883333,0.0924268344212453,0.111860408842448,2.966667,0.258334,-0.15,0.733333,0.336590793035324,-2.5900819399808,0.0146785298370989,0.656314307597674,0.0190567412543342,0,3.7,3.7,2.72294508914627,2.42036972195134,2.61496415082345,1.90269872942401,0.0603358950590783,0.0508123296293127,0.051199114078125,0.0386827784988239,10.6676013733399,6.90128868454585,7.48358102332902,7.61722999968506,-6.0287584805563,-6.09621775650881,-5.63511992001385,-5.37335500687598,1.38036672732288,1.39990684029038,1.32220204103478,1.35909868010582,0.588775798545408,0.540106618223522,0.555649786117135,0.517986828387139,2.5,2.525,2.508333,2.583333,0.208333,0.191667,0.191667,0.125,2.808333,2.816667,2.841667,2.808333,0.891667,0.883333,0.858333,0.891667,2.708333,2.716667,2.7,2.708333,0.1,0.0999999999999996,0.141667,0.1,far,8
