epoch,train_loss,train_f1,val_loss,val_f1
29,1.687554062866583,0.5734214782714844,1.864973743756612,0.41442957520484924
30,1.6786635707064372,0.5805149078369141,1.8121339281400044,0.4846676290035248
31,1.618856273046354,0.6117528676986694,1.8791824181874592,0.4140719771385193
32,1.6486637999371785,0.5915383100509644,1.812141517798106,0.4576444625854492
33,1.6199442002831437,0.6053519248962402,1.7990672787030537,0.4512794017791748
34,1.5814332176999348,0.6315368413925171,1.8022559881210327,0.44886553287506104
35,1.54398916988838,0.6510193943977356,1.821251630783081,0.45894426107406616
36,1.522228174093293,0.6499252319335938,1.7848880290985107,0.48076796531677246
37,1.4892480431533441,0.6873085498809814,1.7492724855740864,0.5019657611846924
38,1.4707301913238153,0.7045604586601257,1.7594889203707378,0.48498618602752686
39,1.4674709221211875,0.712958812713623,1.755664090315501,0.4817298352718353
40,1.4646524743336002,0.692622184753418,1.7546929915746052,0.49673089385032654
41,1.4438317112806367,0.7094725370407104,1.750912348429362,0.5028724670410156
42,1.4498098972367077,0.7072086930274963,1.757710854212443,0.4723840653896332
43,1.456232867589811,0.7104189395904541,1.753405769666036,0.4922333061695099
44,1.4450062542426876,0.7004445791244507,1.746077557404836,0.4946981370449066
45,1.4431030459520293,0.7285861968994141,1.7609079877535503,0.47612661123275757
46,1.4383008799901822,0.7073312997817993,1.7453110814094543,0.49149879813194275
47,1.4211440348043674,0.7284853458404541,1.7396407723426819,0.5011742115020752
48,1.424680852308506,0.7190123796463013,1.7412863969802856,0.5021385550498962
49,1.4373438881664742,0.7143452167510986,1.7463100751241047,0.5179417133331299
50,1.4346847068972703,0.7254477143287659,1.748856743176778,0.5045799612998962
51,1.4148459143754912,0.7138495445251465,1.7394521435101826,0.5176895260810852
52,1.4297098531955625,0.726630449295044,1.7466618418693542,0.4911465644836426
53,1.4302983080468528,0.7150399088859558,1.7420748472213745,0.5176594257354736
54,1.4300358004686309,0.7145355939865112,1.7399255633354187,0.49967992305755615
55,1.4244885677244605,0.7232193350791931,1.7393710414568584,0.5064261555671692
56,1.4377774523525704,0.6954259872436523,1.7395747900009155,0.51314377784729
57,1.4227127301983717,0.731353759765625,1.7421043713887532,0.5070267915725708
58,1.4274355085884654,0.7032161951065063,1.7424052556355794,0.5089972019195557
59,1.4215516375332344,0.718531608581543,1.7443496783574421,0.5074716806411743
60,1.44023927246652,0.7034358382225037,1.7367547353108723,0.5107454061508179
61,1.4184362452204635,0.7077876329421997,1.7522557377815247,0.5111327171325684
62,1.4245431248734637,0.7156794667243958,1.744595209757487,0.5207735300064087
63,1.4443337452120897,0.719451367855072,1.7502569357554119,0.489130437374115
64,1.4217757626277645,0.7243040800094604,1.7537232637405396,0.5109152793884277
65,1.4301261087743247,0.7131856679916382,1.7359713514645894,0.5071529150009155
66,1.4184413363293904,0.7169990539550781,1.7451001803080242,0.5087193846702576
67,1.4170895931197376,0.7186387777328491,1.7475621501604717,0.4984877407550812
68,1.424734083617606,0.7111080884933472,1.7444103956222534,0.49932438135147095
69,1.4270130308662974,0.7070679664611816,1.74713130791982,0.49430328607559204
70,1.4131706720445214,0.7183891534805298,1.7379515171051025,0.5073254108428955
71,1.4358765235761317,0.7162654399871826,1.746730367342631,0.5025786757469177
72,1.4248364204313697,0.7193167805671692,1.7419471343358357,0.5119153261184692
73,1.428941325443547,0.7196584939956665,1.7420560518900554,0.521358072757721
74,1.4354469456323764,0.7095027565956116,1.7424293955167134,0.5022523999214172
75,1.4341432612116745,0.715076208114624,1.7554281155268352,0.5003558397293091
